County/Zone_NAME_STR,BEGIN_DATE,EVENT_TYPE,CZ_FIPS,BEGIN_LAT,BEGIN_LON,
KERN,09/23/2011,Thunderstorm Wind,29,35.37,-119.05,
SAN LUIS OBISPO,05/28/2009,Hail,79,35.38,-120.88,
KERN,5/6/2013,Tornado,29,35.38,-119.05,
SAN LUIS OBISPO,02/23/2005,Hail,79,35.43,-120.9,
KERN,3/11/2006,Hail,29,35.43,-117.68,
SAN LUIS OBISPO,01/20/2010,Thunderstorm Wind,79,35.45,-118.59,
KERN,02/20/2008,Hail,29,35.54,-118.45,
KERN,08/15/2005,Hail,29,35.6,-117.68,
KERN,08/15/2005,Hail,29,35.6,-117.66,
KERN,08/15/2005,Hail,29,35.63,-117.89,
KERN,7/2/2013,Thunderstorm Wind,29,35.63,-117.89,
KERN,05/18/2009,Thunderstorm Wind,29,35.69,-119.45,
KERN,08/27/2011,Thunderstorm Wind,29,35.69,-117.36,
SAN BERNARDINO,07/31/2012,Thunderstorm Wind,71,35.77,-120.50,
TULARE,3/10/2006,Hail,107,35.9,-115.9,
MONTEREY,02/23/2005,Hail,53,35.95,-118.12,
INYO,10/11/2012,Hail,27,35.96,-120.12,
TULARE,06/16/2004,Hail,107,35.97,-119.82,
KINGS,09/20/2005,Hail,31,35.97,-118.97,
TULARE,04/14/2006,Hail,107,36.05,-119.03,
TULARE,05/28/2009,Thunderstorm Wind,107,36.06,-119.23,
TULARE,02/28/2014,Thunderstorm Wind,107,36.06,-119.03,
TULARE,10/29/2007,Thunderstorm Wind,107,36.06,-119.02,
TULARE,3/3/2006,Hail,107,36.07,-119.29,
TULARE,3/7/2006,Hail,107,36.07,-118.26,
TULARE,05/18/2009,Thunderstorm Wind,107,36.09,-119.41,
TULARE,11/9/2012,Tornado,107,36.11,-120.33,
TULARE,01/27/2008,Thunderstorm Wind,107,36.14,-120.34,
FRESNO,09/20/2005,Hail,19,36.18,-119.34,
FRESNO,09/20/2005,Thunderstorm Wind,19,36.19,-119.41,
TULARE,10/29/2007,Thunderstorm Wind,107,36.2,-119.57,
TULARE,02/22/2007,Hail,107,36.23,-119.97,
KINGS,02/22/2007,Hail,31,36.24,-119.36,
FRESNO,3/10/2006,Hail,19,36.25,-119.14,
TULARE,01/27/2008,Thunderstorm Wind,107,36.29,-119.81,
TULARE,5/9/2011,Thunderstorm Wind,107,36.29,-119.79,
KINGS,05/28/2009,Thunderstorm Wind,31,36.3,-119.79,
KINGS,10/29/2007,Hail,31,36.3,-119.78,
KINGS,10/29/2007,Hail,31,36.3,-119.5,
KINGS,04/28/2005,Hail,31,36.3,-119.36,
KINGS,09/22/2007,Hail,31,36.32,-119.32,
KINGS,05/28/2009,Thunderstorm Wind,31,36.33,-119.93,
KINGS,4/11/2012,Hail,31,36.33,-119.68,
TULARE,05/28/2009,Hail,107,36.33,-119.65,
TULARE,05/28/2009,Thunderstorm Wind,107,36.33,-119.65,
KINGS,04/28/2005,Hail,31,36.33,-119.42,
KINGS,3/10/2006,Hail,31,36.33,-119.42,
TULARE,01/27/2008,Thunderstorm Wind,107,36.33,-119.32,
TULARE,10/29/2007,Thunderstorm Wind,107,36.33,-119.32,
TULARE,01/27/2008,Tornado,107,36.33,-119.32,
TULARE,10/29/2007,Thunderstorm Wind,107,36.33,-119.25,
KINGS,04/28/2005,Hail,31,36.35,-119.73,
TULARE,4/4/2006,Hail,107,36.35,-119.73,
TULARE,05/28/2009,Thunderstorm Wind,107,36.35,-119.66,
KINGS,05/28/2009,Thunderstorm Wind,31,36.35,-119.12,
TULARE,01/27/2008,Thunderstorm Wind,107,36.36,-119.02,
KINGS,04/28/2005,Hail,31,36.37,-118.91,
TULARE,10/29/2007,Thunderstorm Wind,107,36.38,-119.87,
FRESNO,4/11/2012,Hail,19,36.43,-119.48,
FRESNO,05/28/2009,Thunderstorm Wind,19,36.43,-119.35,
TULARE,4/11/2012,Hail,107,36.45,-120.38,
TULARE,4/11/2012,Hail,107,36.45,-119.18,
FRESNO,04/21/2006,Hail,19,36.47,-119.32,
TULARE,04/28/2005,Hail,107,36.48,-120.1,
TULARE,10/20/2004,Tornado,107,36.48,-118.9,
FRESNO,6/4/2009,Hail,19,36.49,-119.32,
TULARE,01/27/2008,Thunderstorm Wind,107,36.51,-120.1,
FRESNO,08/19/2013,Thunderstorm Wind,19,36.51,-119.96,
FRESNO,6/4/2009,Thunderstorm Wind,19,36.53,-119.28,
FRESNO,6/5/2009,Hail,19,36.54,-120.07,
TULARE,05/28/2009,Thunderstorm Wind,107,36.55,-119.61,
FRESNO,6/4/2009,Hail,19,36.57,-120.48,
FRESNO,3/12/2006,Hail,19,36.57,-120.06,
FRESNO,10/29/2007,Hail,19,36.57,-120.06,
FRESNO,6/4/2009,Hail,19,36.58,-121.83,
FRESNO,6/4/2009,Thunderstorm Wind,19,36.58,-118.73,
MONTEREY,01/20/2010,Hail,53,36.59,-119.45,
FRESNO,05/28/2009,Thunderstorm Wind,19,36.6,-120.60,
FRESNO,4/4/2006,Hail,19,36.6,-120.06,
FRESNO,04/21/2006,Hail,19,36.6,-119.53,
FRESNO,04/26/2006,Hail,19,36.6,-119.45,
TULARE,10/29/2007,Thunderstorm Wind,107,36.6,-119.43,
FRESNO,04/28/2005,Hail,19,36.6,-119.21,
FRESNO,6/4/2009,Hail,19,36.61,-118.35,
TULARE,05/28/2009,Hail,107,36.62,-118.35,
FRESNO,5/9/2005,Tornado,19,36.63,-119.80,
TULARE,7/7/2004,Hail,107,36.63,-119.68,
TULARE,7/7/2004,Tornado,107,36.63,-119.48,
FRESNO,05/28/2009,Thunderstorm Wind,19,36.64,-119.19,
FRESNO,04/21/2006,Hail,19,36.65,-119.19,
FRESNO,09/22/2007,Hail,19,36.7,-121.73,
FRESNO,4/4/2006,Hail,19,36.7,-120.06,
FRESNO,05/28/2009,Thunderstorm Wind,19,36.7,-119.57,
FRESNO,02/28/2014,Thunderstorm Wind,19,36.7,-119.55,
FRESNO,01/27/2008,Thunderstorm Wind,19,36.7,-119.28,
FRESNO,10/29/2007,Hail,19,36.72,-119.86,
FRESNO,04/13/2012,Thunderstorm Wind,19,36.72,-118.96,
TULARE,07/21/2013,Thunderstorm Wind,107,36.73,-121.38,
FRESNO,01/18/2010,Tornado,19,36.73,-119.13,
SAN BENITO,03/15/2008,Hail,69,36.75,-120.39,
FRESNO,08/19/2013,Thunderstorm Wind,19,36.75,-119.77,
FRESNO,05/28/2009,Thunderstorm Wind,19,36.76,-120.07,
FRESNO,03/15/2008,Thunderstorm Wind,19,36.76,-118.16,
INYO,05/14/2013,Thunderstorm Wind,27,36.77,-119.79,
FRESNO,02/21/2005,Hail,19,36.77,-119.77,
FRESNO,10/29/2007,Thunderstorm Wind,19,36.78,-120.4,
FRESNO,10/29/2007,Hail,19,36.78,-119.85,
FRESNO,04/28/2005,Hail,19,36.78,-119.83,
FRESNO,10/29/2007,Hail,19,36.78,-119.80,
FRESNO,03/15/2008,Hail,19,36.78,-119.79,
FRESNO,10/29/2007,Thunderstorm Wind,19,36.78,-119.79,
FRESNO,10/29/2007,Thunderstorm Wind,19,36.78,-119.79,
FRESNO,02/28/2014,Thunderstorm Wind,19,36.81,-119.79,
FRESNO,4/12/2010,Hail,19,36.82,-120.45,
FRESNO,10/29/2007,Hail,19,36.83,-120.45,
FRESNO,10/29/2007,Hail,19,36.85,-121.83,
FRESNO,02/21/2005,Hail,19,36.85,-119.80,
FRESNO,10/29/2007,Hail,19,36.85,-119.77,
MADERA,3/10/2006,Hail,39,36.88,-120.13,
SANTA CRUZ,12/22/2012,Tornado,87,36.88,-119.53,
FRESNO,01/14/2006,Hail,19,36.88,-118.23,
MADERA,02/21/2005,Hail,39,36.9,-122.02,
INYO,11/30/2012,Tornado,27,36.95,-122.03,
SANTA CRUZ,3/10/2006,Hail,87,36.98,-121.6,
SANTA CRUZ,01/20/2010,Hail,87,37.02,-122.02,
SANTA CLARA,10/10/2012,Hail,85,37.02,-121.58,
SANTA CLARA,10/10/2012,Hail,85,37.03,-122.01,
FRESNO,01/14/2006,Hail,19,37.03,-120.28,
MADERA,08/19/2013,Thunderstorm Wind,39,37.06,-122.08,
MADERA,02/21/2005,Hail,39,37.12,-122.20,
FRESNO,05/17/2006,Hail,19,37.15,-122.27,
SANTA CRUZ,10/27/2004,Hail,87,37.18,-119.73,
MADERA,05/28/2009,Hail,39,37.19,-118.58,
MERCED,2/9/2009,Tornado,47,37.21,-119.12,
FRESNO,07/21/2006,Hail,19,37.25,-119.7,
FRESNO,07/21/2006,Thunderstorm Wind,19,37.25,-119.7,
INYO,07/21/2013,Thunderstorm Wind,27,37.25,-119.02,
MADERA,05/27/2009,Hail,39,37.26,-120.48,
MADERA,05/27/2009,Hail,39,37.26,-120.47,
MADERA,10/3/2010,Thunderstorm Wind,39,37.26,-119.7,
MERCED,03/28/2006,Tornado,47,37.28,-120.53,
MERCED,10/29/2007,Thunderstorm Wind,47,37.3,-120.63,
MERCED,03/28/2006,Tornado,47,37.32,-118.45,
INYO,05/14/2013,Thunderstorm Wind,27,37.33,-120.6,
MERCED,03/28/2006,Tornado,47,37.33,-120.6,
MERCED,4/12/2012,Hail,47,37.35,-119.74,
MERCED,4/12/2012,Hail,47,37.35,-118.39,
INYO,10/5/2010,Hail,27,37.36,-118.37,
INYO,07/21/2013,Thunderstorm Wind,27,37.36,-118.37,
INYO,09/20/2011,Thunderstorm Wind,27,37.37,-121.94,
INYO,6/4/2013,Thunderstorm Wind,27,37.37,-119.84,
MARIPOSA,10/4/2010,Hail,43,37.39,-120.72,
SANTA CLARA,01/18/2010,Thunderstorm Wind,85,37.44,-119.74,
MERCED,4/8/2005,Tornado,47,37.45,-122.13,
MARIPOSA,10/30/2008,Thunderstorm Wind,43,37.45,-120.85,
SAN MATEO,10/19/2004,Thunderstorm Wind,81,37.47,-120.80,
STANISLAUS,5/9/2005,Hail,99,37.5,-120.28,
MARIPOSA,01/14/2006,Hail,43,37.53,-122.51,
MARIPOSA,01/14/2006,Tornado,43,37.53,-122.38,
STANISLAUS,5/9/2005,Hail,99,37.53,-120.28,
SAN MATEO,01/20/2010,Thunderstorm Wind,81,37.56,-122.38,
MARIPOSA,05/18/2009,Thunderstorm Wind,43,37.59,-119.84,
SAN MATEO,01/18/2010,Thunderstorm Wind,81,37.62,-122.45,
MARIPOSA,10/29/2007,Thunderstorm Wind,43,37.62,-121.00,
STANISLAUS,04/14/2006,Tornado,99,37.65,-122.42,
SAN MATEO,03/20/2005,Tornado,81,37.65,-122.14,
STANISLAUS,03/20/2005,Tornado,99,37.65,-119.78,
MARIPOSA,07/20/2006,Thunderstorm Wind,43,37.68,-119.6,
MARIPOSA,05/28/2009,Hail,43,37.74,-121.43,
MARIPOSA,7/10/2007,Hail,43,37.74,-119.58,
MARIPOSA,01/21/2012,Thunderstorm Wind,43,37.75,-122.51,
SAN JOAQUIN,12/26/2005,Tornado,77,37.75,-122.19,
SAN JOAQUIN,4/8/2005,Tornado,77,37.82,-120.23,
TUOLUMNE,09/26/2005,Hail,109,37.83,-119.57,
SAN JOAQUIN,03/31/2013,Hail,77,37.84,-122.19,
MARIPOSA,06/27/2006,Hail,43,37.87,-121.33,
SAN JOAQUIN,4/11/2012,Tornado,77,37.88,-121.77,
CONTRA COSTA,01/23/2010,Tornado,13,37.91,-122.55,
TUOLUMNE,05/17/2006,Thunderstorm Wind,109,38.03,-121.27,
SAN JOAQUIN,4/11/2007,Thunderstorm Wind,77,38.06,-120.68,
CALAVERAS,5/9/2005,Hail,9,38.2,-122.28,
MONO,08/27/2007,Hail,51,38.22,-122.17,
SOLANO,4/7/2011,Tornado,95,38.24,-119.33,
NAPA,10/26/2004,Hail,55,38.25,-122.48,
MONO,07/21/2005,Thunderstorm Wind,51,38.25,-119.22,
MONO,7/3/2013,Hail,51,38.26,-119.2,
MONO,05/27/2008,Hail,51,38.3,-121.97,
SOLANO,01/19/2010,Hail,95,38.36,-121.98,
SOLANO,01/19/2010,Hail,95,38.36,-121.37,
SOLANO,1/11/2005,Tornado,95,38.37,-121.35,
SACRAMENTO,02/25/2007,Tornado,67,38.39,-122.36,
SACRAMENTO,10/22/2012,Tornado,67,38.39,-120.57,
AMADOR,03/29/2013,Hail,5,38.43,-122.93,
SONOMA,03/18/2011,Tornado,97,38.45,-122.70,
SONOMA,12/29/2004,Tornado,97,38.45,-121.30,
SACRAMENTO,4/8/2005,Tornado,67,38.5,-121.47,
NAPA,6/8/2004,Hail,55,38.55,-121.75,
SACRAMENTO,03/20/2005,Hail,67,38.55,-121.3,
SACRAMENTO,02/25/2011,Tornado,67,38.56,-121.45,
SACRAMENTO,02/21/2005,Tornado,67,38.57,-121.53,
MONO,7/5/2004,Hail,51,38.57,-120.98,
YOLO,4/8/2005,Thunderstorm Wind,113,38.57,-119.48,
YOLO,02/21/2005,Tornado,113,38.58,-123.12,
EL DORADO,11/23/2010,Tornado,17,38.58,-121.47,
SACRAMENTO,02/21/2005,Tornado,67,38.6,-119.798999,
SONOMA,01/27/2005,Tornado,97,38.6,-119.798999,
YOLO,02/28/2014,Tornado,113,38.63,-121.77,
SACRAMENTO,5/9/2005,Hail,67,38.63,-121.47,
YOLO,04/24/2009,Thunderstorm Wind,113,38.66,-121.32,
SACRAMENTO,5/9/2005,Hail,67,38.67,-121.17,
SACRAMENTO,4/8/2005,Tornado,67,38.67,-121.17,
SACRAMENTO,5/9/2005,Hail,67,38.68,-121.47,
SACRAMENTO,03/20/2005,Hail,67,38.68,-121.42,
SACRAMENTO,5/9/2005,Hail,67,38.7,-119.82,
PLACER,03/26/2014,Tornado,61,38.76,-121.53,
ALPINE,07/21/2004,Hail,3,38.78,-122.03,
SUTTER,03/26/2014,Tornado,101,38.81,-120.,
YOLO,03/20/2005,Tornado,113,38.88,-119.95,
EL DORADO,8/8/2010,Hail,17,38.9,-121.43,
EL DORADO,08/20/2013,Hail,17,38.94,-121.5,
NEVADA,10/22/2012,Tornado,57,39.05,-121.53,
SUTTER,10/22/2012,Tornado,101,39.06,-120.16,
YUBA,10/22/2012,Tornado,115,39.08,-121.57,
PLACER,07/25/2013,Hail,61,39.09,-121.67,
SUTTER,5/9/2005,Tornado,101,39.1,-122.17,
YUBA,5/9/2005,Thunderstorm Wind,115,39.1,-121.62,
SUTTER,03/29/2005,Tornado,101,39.13,-121.07,
COLUSA,03/23/2011,Tornado,11,39.15,-121.46,
NEVADA,02/28/2006,Hail,57,39.22,-122.26,
YUBA,10/22/2012,Tornado,115,39.23,-122.24,
COLUSA,02/19/2013,Tornado,11,39.24,-120.14,
COLUSA,03/21/2011,Tornado,11,39.28,-120.1,
NEVADA,07/29/2009,Thunderstorm Wind,57,39.32,-122.04,
GLENN,01/24/2009,Tornado,21,39.36,-121.57,
NEVADA,08/15/2012,Hail,57,39.36,-120.21,
NEVADA,7/9/2010,Hail,57,39.4,-122.2,
BUTTE,1/8/2005,Tornado,7,39.45,-122.1,
GLENN,05/25/2011,Tornado,21,39.52,-122.13,
GLENN,3/4/2009,Hail,21,39.57,-122.14,
BUTTE,6/10/2005,Hail,7,39.57,-122.09,
GLENN,03/26/2014,Tornado,21,39.57,-121.80,
GLENN,03/26/2014,Tornado,21,39.58,-120.42,
GLENN,03/26/2014,Tornado,21,39.59,-121.62,
BUTTE,4/8/2005,Tornado,7,39.6,-122.20,
BUTTE,05/25/2011,Tornado,7,39.6,-122.16,
SIERRA,7/3/2013,Hail,91,39.6,-121.80,
GLENN,05/25/2011,Tornado,21,39.62,-122.32,
GLENN,6/6/2005,Tornado,21,39.62,-122.31,
GLENN,3/4/2009,Hail,21,39.64,-122.27,
GLENN,3/4/2009,Hail,21,39.65,-122.55,
GLENN,3/4/2009,Hail,21,39.65,-121.67,
BUTTE,03/25/2014,Tornado,7,39.71,-122.18,
GLENN,3/8/2010,Tornado,21,39.73,-120.65,
GLENN,03/23/2005,Hail,21,39.75,-121.97,
PLUMAS,7/2/2013,Hail,63,39.79,-121.16,
BUTTE,03/29/2014,Tornado,7,39.84,-120.72,
PLUMAS,5/5/2013,Hail,63,39.86,-120.68,
PLUMAS,06/28/2004,Hail,63,39.87,-122.18,
PLUMAS,7/2/2013,Hail,63,39.87,-122.12,
TEHAMA,03/23/2005,Hail,103,39.92,-122.18,
TEHAMA,02/22/2007,Thunderstorm Wind,103,39.92,-122.18,
TEHAMA,03/23/2005,Hail,103,39.92,-120.70,
PLUMAS,06/28/2004,Hail,63,39.93,-122.14,
TEHAMA,6/11/2009,Hail,103,39.96,-122.22,
TEHAMA,02/19/2013,Tornado,103,40.05,-121.23,
TEHAMA,4/4/2013,Tornado,103,40.15,-120.53,
PLUMAS,07/28/2009,Hail,63,40.3,-122.29,
LASSEN,04/23/2012,Hail,35,40.3,-122.28,
TEHAMA,3/4/2009,Hail,103,40.36,-122.30,
SHASTA,3/4/2009,Hail,89,40.38,-123.9,
SHASTA,5/9/2005,Hail,89,40.45,-121.82,
HUMBOLDT,03/31/2012,Thunderstorm Wind,23,40.49,-121.43,
SHASTA,6/2/2009,Hail,89,40.5,-121.57,
PLUMAS,07/29/2009,Hail,63,40.51,-122.4,
SHASTA,08/21/2013,Hail,89,40.53,-120.77,
LASSEN,6/10/2013,Hail,35,40.65,-121.44,
TRINITY,08/22/2013,Hail,105,40.73,-120.69,
LASSEN,04/23/2012,Thunderstorm Wind,35,41.05,-122.9,
LASSEN,5/6/2013,Thunderstorm Wind,35,41.05,-120.17,
MODOC,7/6/2011,Thunderstorm Wind,49,41.53,-122.9,
SISKIYOU,07/26/2010,Hail,93,41.55,-122.84,
SISKIYOU,07/25/2010,Hail,93,41.55,-122.83,
SISKIYOU,07/26/2010,Hail,93,41.61,-120.16,
SISKIYOU,07/25/2004,Hail,93,41.62,-122.87,
MODOC,04/23/2012,Thunderstorm Wind,49,41.62,-122.53,
SISKIYOU,07/26/2010,Hail,93,41.69,-122.63,
SISKIYOU,05/27/2005,Hail,93,41.73,-123.38,
SISKIYOU,8/6/2006,Hail,93,41.73,-123.38,
SISKIYOU,07/23/2006,Hail,93,41.8,-123.38,
SISKIYOU,07/23/2006,Thunderstorm Wind,93,41.8,-122.,
SISKIYOU,7/6/2007,Thunderstorm Wind,93,41.83,-122.1,
SISKIYOU,8/5/2012,Thunderstorm Wind,93,41.84,-118.22,
SISKIYOU,08/22/2013,Hail,93,41.97,-118.22,
