Month,Day,Year,sum
12,19,2005,21.199
2,16,2011,21.759
12,22,2012,21.807
1,22,2010,22.039
1,10,2005,22.12
11,29,2012,22.214
2,23,2009,22.231
10,19,2004,22.388
12,28,2005,22.675
12,29,2010,22.691
12,22,2010,23.373
12,1,2005,23.424
12,21,2010,23.591
1,27,2008,23.615
3,17,2012,23.653
12,31,2004,23.663
3,21,2011,23.731
12,2,2005,23.79
12,30,2004,23.899
1,18,2010,24.006
2,25,2004,24.645
12,23,2012,24.686
1,20,2012,24.751
12,30,2005,25.335
2,17,2004,25.495
3,24,2011,25.511
12,8,2004,25.87
1,21,2012,26.7030000000001
10,24,2010,27.533
1,9,2005,27.93
12,1,2012,28.905
12,18,2010,29.222
10,13,2009,29.453
12,29,2004,29.52
10,20,2004,29.852
12,2,2012,29.951
3,20,2011,30.662
2,26,2004,31.194
2,27,2006,31.244
11,30,2012,31.571
1,8,2005,31.896
12,28,2004,32.175
1,19,2010,33.3329999999999
1,2,2006,33.849
10,14,2009,34.362
2,28,2006,34.391
1,20,2010,35.995
1,1,2006,36.587
1,21,2010,36.794
12,20,2010,37.586
12,19,2010,41.3789999999999
12,31,2005,41.95
1,4,2008,42.85
1,5,2008,48.2800000000001
